company_number_search,jurisdiction_code_search,company_name_search,country_code_search,state_search
,us_ny,MISION CRISTIANA REHOBOTH,US,NY
10179824,us_ak,"Sawik Industries, LLC",US,AK
6338619,us_de,"SUNRUN JUPITER PLEDGOR 2022-1, LLC",US,DE
6544683,us_de,"PZI INTERNATIONAL SOLUTIONS, INC.",US,DE
20211263616,us_co,UQUAL LLC,US,CO
5064594,us_de,"SUNNOVA TEP V-E, LLC",US,DE
3012180,us_de,"COMMUNITY-LABOR ADMINISTRATIVE SERVICES, INC.",US,DE
0802174598,us_tx,"MARITIME STANDARDS, LLC",US,TX
0100932142,us_nj,"CENTRO CRISTIANO CALVARIO, INC.",US,NJ
3705186,us_de,"SHALDER TECHNOLOGIES, INC.",US,DE
7804053,us_de,"FORIS DAX, INC.",US,DE
L16000191960,us_fl,A.S.R CONTRACTOR LLC,US,FL
6038694,us_de,"PEOPLE CENTER, INC.",US,DE
5243583,us_de,CETERA INVESTMENT SERVICES LLC,US,DE
3101930,us_de,"LEXINGTON SPECIALTY INSURANCE AGENCY, INC.",US,DE
780049,us_sc,DWG INC. CONSULTING ENGINEERS,US,SC
0803390432,us_tx,MJ Holdings Creation LLC,US,TX
3846092,us_de,GUAYNABO MI LLC,US,DE
0801941238,us_tx,"Surveying And Mapping, LLC",US,TX
L15000018067,us_fl,"BANKERS HEALTHCARE GROUP, LLC",US,FL
3393036,us_de,PRCE MANAGEMENT LLC,US,DE
7967123,us_de,"IBEX RECEIVABLE SOLUTIONS, INC.",US,DE
P13000091682,us_fl,"E-TELEQUOTE INSURANCE, INC.",US,FL
5789417,us_de,PREMIER DIAGNOSTIC IMAGING LLC,US,DE
P10000009587,us_fl,"ES PARTNERS, INC.",US,FL
1196034,us_ct,"TDC SPECIALTY UNDERWRITERS, INC.",US,CT
4995394,us_de,SHELTERLOGIC CORP.,US,DE
5888459,us_de,"SCRATCH SERVICES, LLC",US,DE
1125552,us_ms,"Waggoner Resilience, Inc.",US,MS
,us_de,INSU HEALTH DESIGN CORPORATION,US,DE
7809627,us_ks,"ALLY ENERGY SOLUTIONS, LLC",US,KS
892335,us_sc,East Cierras Solutions LLC,US,SC
6967477,us_de,"DOS RIOS FARM, LLC",US,DE
6538964,us_pa,Five Rivers RX LLC,US,PA
,us_al,"INDUCTIVEHEALTH INFORMATICS, INC.",US,AL
0012530206,us_tx,"NEXTEP, INC.",US,TX
4901866,us_de,"LAKEVIEW LOAN SERVICING, LLC",US,DE
043397486,us_ma,"PARTNERS FOR COMMUNITY, INC.",US,MA
5946385,us_de,ANDENO CO,US,DE
,us_ny,MINISTERIO HABITANDO AL ABRIGO DE DIOS PARA VER SU GLORIA INC.,US,NY
6226281,us_de,ALMACIGO AFFORDABLE HOUSING LLC,US,DE
D00328179,us_md,CASA DEL MAR HOTEL CORPORATION,US,MD
4861991,us_de,"RSG UNDERWRITING MANAGERS, LLC",US,DE
L20863757,us_az,"TPA SERVICES, LLC",US,AZ
D17009093,us_md,"ROOSEVELT ROADS FUND, INC",US,MD
L15000131746,us_fl,"RYDER RISK SOLUTIONS, LLC",US,FL
,us_de,DADDY' S TOY INC.,US,DE
4946354-0160,us_ut,"SUMMIT PROPERTIES HOLDINGS, LLC",US,UT
L04000024291,us_fl,"PIEDRA DATA SERVICES, LLC",US,FL
5475517,us_de,"OPLA, LLC",US,DE
1772316,us_ca,INDEPENDENT FINANCIAL GROUP,US,CA
0094098,us_nc,"Merchants Distributors, LLC",US,NC
2461912,us_de,"KELLOGG BROWN & ROOT SERVICES, INC.",US,DE
5413730,us_de,DELOITTE TRANSACTIONS AND BUSINESS ANALYTICS LLP,US,DE
0053495,us_ky,"URETHANE OF KENTUCKIANA, INC.",US,KY
5065678,us_de,BIOVENTUS LLC,US,DE
,us_de,VORNADO MONTEHIERA OUT PARCEL LLC,US,DE
4025830,us_de,GLASS MOUNTAIN CAPITAL LLC,US,DE
000-018-442,us_al,"Thompson Engineering, Inc.",US,AL
5066933,us_de,"PROYECTO SOLAR DE LAJAS, INC.",US,DE
2122823,us_de,"CAMFIL USA, INC.",US,DE
3541808,us_de,"PATRIOT GAMING & ELECTRONICS, INC.",US,DE
P95000068624,us_fl,"AMERICAN ADVANCED TECHNICIANS INSTITUTE, CORP.",US,FL
774544,us_oh,"TRADESMEN INTERNATIONAL, LLC",US,OH
P02000005120,us_fl,"ASYSCO, INC.",US,FL
5066906,us_de,"LAJAS SOLAR PROJECT, LLC",US,DE
,us_de,ARC EXCESS & SURPLUS PUERTO RICO L.L.C.,US,DE
1998041087,us_in,"BATESVILLE LOGISTICS, LLC",US,IN
,us_co,B I INCORPORATED,US,CO
L06000113809,us_fl,"QUALUS, LLC",US,FL
,us_ny,EDUCATIONAL TESTING SERVICE,US,NY
2016858,us_de,"HYATT HOTELS OF PUERTO RICO, INC.",US,DE
4436240,us_de,MILLERCOORS LLC,US,DE
,us_de,HEIMDAL PR LLC,US,DE
7098075,us_de,"SUNNOVA PROTECT OPCO, LLC",US,DE
2423162,us_oh,EDARM LLC,US,OH
802834355,us_mi,FORTY FOUR SUNSET LLC,US,MI
,us_de,CUSTOMER CARE NETWORK CORPORATION,US,DE
P22000035153,us_fl,"HEROES PROVIDER GROUP, P.A.",US,FL
4270dd7a-aad4-e011-a886-001ec94ffe7f,us_mn,Rios Professional Consulting Corp.,US,MN
7042072,us_de,"AXIM ADMINISTRATIVE SERVICES GROUP, L.L.C.",US,DE
0800164252,us_tx,"Liquis, Inc.",US,TX
42828454D,us_la,SOUTHERN SOLUTIONS CHIROPRACTIC INC.,US,LA
526390,us_ia,"NUTRIOM, LLC",US,IA
L23000087972,us_fl,CAMTECH INTERNATIONAL LLC,US,FL
L18000011595,us_fl,ZEPOL REAL ESTATE LLC,US,FL
,us_pa,HKA GLOBAL LLC,US,PA
,us_de,WEBULL PAY LLC,US,DE
0825380,us_ks,"CLINICAL REFERENCE LABORATORY, INC.",US,KS
EXTUID_2849380,us_dc,NATURE CONSERVANCY (THE),US,DC
3909522,us_de,"NCO GROUP INTERNATIONAL, LLC",US,DE
804000,us_nh,GRANITE SECURITY SERVICE LLC,US,NH
6424209,us_de,"SQUARE MOBILE, INC.",US,DE
,us_de,RICHELIEU AMERICA INC.,US,DE
6939432,us_de,"SUNRUN MERCURY MANAGER 2022, LLC",US,DE
,us_fl,ARCHWELL SERVICES L.L.C.,US,FL
043178331,us_ma,"INSOURCE SERVICES, INC.",US,MA
5878993,us_de,BRIGGS MANAGEMENT LLC,US,DE
LC0609889,us_mo,"Solutions AEC, LLC",US,MO
0100495142,us_nj,"S.I. RAPHAEL, LTD. INC.",US,NJ
5753789,us_de,GOCARDLESS INC.,US,DE
2022-001113942,us_wy,"D92 Vistamar, LLC",US,WY
6029047,us_de,"MICHELS POWER, INC.",US,DE
1996041160,us_in,"COMMISSIONING AGENTS, INC.",US,IN
P98000068101,us_fl,"GULF COAST COLLECTION BUREAU, INC.",US,FL
3254068,us_de,"PAREXEL INTERNATIONAL, LLC",US,DE
6078052,us_de,NETSTAL INC.,US,DE
5326154,us_de,JACKPOCKET INC.,US,DE
5324537,us_de,PXP FINANCIAL INC.,US,DE
391964,us_nh,"ACCION GROUP, LLC",US,NH
202203,us_oh,SPECIALTY PRODUCTS HOLDING CORP.,US,OH
S2359554,us_va,LYNKER CORPORATION,US,VA
02640431,us_va,"Timmons Group, Inc.",US,VA
L16000004643,us_fl,TREE LOGISTICS LLC,US,FL
,us_fl,"ESTEBAN MORALES & BOBBY CRUZ EDUCATIONAL FOUNDATION, INC.",US,FL
4430298,us_de,EXTEND WARRANTY SERVICES CORPORATION,US,DE
L20930752,us_az,"EAST BEACH 9, LLC",US,AZ
368223,us_de,TEXAS INSTRUMENTS INCORPORATED,US,DE
P12000019728,us_fl,2G ENERGY INC.,US,FL
LLC_08158754,us_il,CARIBBEAN REAL ESTATE MANAGEMENT LLC,US,IL
5022261,us_de,"NATIONWIDE MORTGAGE BANKERS, INC.",US,DE
0400589274,us_nj,EBURY FUND 1NJ LLC,US,NJ
35721084K,us_la,"TEAM TITLE, L.L.C.",US,LA
0400497626,us_nj,CHAPMAN WOOD DESIGN LLC,US,NJ
,us_de,AB SCIEX LLC,US,DE
3726846,us_de,"OOMA, INC.",US,DE
,us_ma,"RISK SPECIALISTS COMPANIES AGENCY, INC.",US,MA
5858770,us_de,"TRINET HR XI, INC.",US,DE
19990848DC,us_me,"TRC ENGINEERS, LLC",US,ME
5292003,us_de,RXADVANCE CORPORATION,US,DE
E0063652013-1,us_nv,"R.L. YOUNG, INC.",US,NV
2597588,us_pa,"ROBSON FORENSIC, INC.",US,PA
S0199721,us_va,"ATCS SERVICES, L.L.C.",US,VA
737608,us_pa,"KTA-TATOR, INC.",US,PA
2829089,us_pa,Utility Lines Construction Services LLC,US,PA
6542483,us_de,"PCC SUB-CDE VIII, LLC",US,DE
14863,us_ny,"GREENMAN-PEDERSEN, INC.",US,NY
201319910422,us_ca,21ST CENTURY PERSONNEL LLC,US,CA
2939187,us_de,MUZAK LLC,US,DE
201634310317,us_ca,"B.H. CENTRO INTERNACIONAL, LLC",US,CA
2016-000727489,us_wy,AKYNA PRO LLC,US,WY
043420465,us_ma,AGITARTE INC.,US,MA
12100,us_ny,"AVON PRODUCTS, INC.",US,NY
5910448,us_de,"CATAPULT LEARNING PUERTO RICO, LLC",US,DE
5835240,us_de,"WMPRRE, LLC",US,DE
5549306,us_de,"DG AUTHORITY, LLC",US,DE
5439443,us_de,REC SOLAR COMMERCIAL CORPORATION,US,DE
0600293720,us_nj,JDN 3 LLC,US,NJ
3134803,us_de,"PURPLE COMMUNICATIONS, INC.",US,DE
3380401000,us_nj,"BOLLINGER, INC.",US,NJ
919627,us_pa,Financial Business and Consumer Solutions Inc.,US,PA
042454675,us_ma,"RCAP SOLUTIONS, INC.",US,MA
801088491,us_mi,"PMA CONSULTANTS, L.L.C.",US,MI
,us_ct,"M 3 FINANCIAL, INC.",US,CT
3851643,us_de,FIJI WATER COMPANY LLC,US,DE
4178768,us_de,"TESLA ENERGY OPERATIONS, INC.",US,DE
5066938,us_de,"PROYECTO SOLAR DOS DEL SUR, INC.",US,DE
3924639,us_de,"BRIGHTSTAR DEVICE PROTECTION, LLC",US,DE
E0302332008-6,us_nv,"ORGANO GOLD INT'L, INC.",US,NV
3907732,us_ny,TDIE CIDRA CORPORATION,US,NY
4745364,us_de,"METRO TRANSITIONS, INC.",US,DE
00143749,us_mo,"BURNS & MCDONNELL ENGINEERING COMPANY, INC.",US,MO
P93000063374,us_fl,BQN INVESTMENTS CORP.,US,FL
P03000103928,us_fl,"ECI CUSTOMS BROKERAGE, INC.",US,FL
0887110,us_ca,"PHOENIX SOFTWARE INTERNATIONAL, INC.",US,CA
5058976,us_de,"PR RESEARCH FARM, LLC",US,DE
2256565,us_de,AMERISOURCE CORP.,US,DE
L10000007372,us_fl,"DATTUM DEVELOPMENTS, LLC",US,FL
3355698,us_de,NATIONSTAR MORTGAGE LLC,US,DE
3901090,us_de,DDR PR VENTURES II LLC,US,DE
2032671,us_de,"RENTOKIL OF PUERTO RICO, INC.",US,DE
3702529,us_ny,"HOUSING AMERICA CAGUAS, LLC",US,NY
,us_de,"L ' OREAL CARIBE, INC.",US,DE
1715648,us_nm,FAMILY VOICES,US,NM
2753944,us_de,DPAYMENTS LLC,US,DE
4314043,us_de,SCANNER HOLDINGS CORPORATION,US,DE
,us_ma,HYPERACTIVE WELLNESS PROGRAM CORPORACIÓN,US,MA
L14749270,us_az,Workforce Training Academy USA LLC,US,AZ
7108272,us_de,"HIBISCUSPR 373, LLC",US,DE
,us_wy,EON HOLDINGS SERIES 2 LLC,US,WY
001660395,us_ma,"GOLDEN MONEY TRANSFER, INC.",US,MA
L20000043749,us_fl,"ANY SERVICES, LLC",US,FL
7259925,us_de,"SUNNOVA HELIOS XI ISSUER, LLC",US,DE
043487422,us_ma,"THE FOOTBRIDGE COMPANIES, LLC",US,MA
7432295,us_de,"VENOSA CAPITAL INVESTMENT, LLC",US,DE
7330865,us_de,DESANA HEALTH LLC,US,DE
10162591,us_ak,"Coho Construction Management, LLC",US,AK
5603270,us_de,"SPARK SERVICES, LLC",US,DE
L20000205713,us_fl,OZKUM MORROW LLC,US,FL
3684288,us_de,BLACK DIAMOND INVESTMENT LLC,US,DE
L19000143518,us_fl,"LIKEWIZE US, LLC",US,FL
0804877987,us_tx,Scalable Investments LLC,US,TX
,us_de,LD ACQUISITION COMPAN 6 LLC,US,DE
4618378,us_de,"RELATION INSURANCE SERVICES OF NORTH CAROLINA, INC.",US,DE
0801341404,us_tx,"Civic Initiatives, LLC",US,TX
2293700,us_de,"MIIM, INC.",US,DE
1389502-0142,us_ut,"HEMASOURCE, INC.",US,UT
0804498786,us_tx,Surefox North America Inc,US,TX
20481,us_ny,"HARRY M. STEVENS, INC.",US,NY
0450629109,us_nj,ISLAND LIFE ENTERTAINMENT LLC,US,NJ
6466130,us_de,WIHOM SOFTWARE LLC,US,DE
3264272,us_ca,"SOLAREDGE TECHNOLOGIES, INC.",US,CA
,us_fl,DAPANGO TECHNOLOGIES PR CORP.,US,FL
5010627,us_de,CAPGEMINI BUSINESS SERVICES USA LLC,US,DE
,us_pa,"F,R & H INC INCORPORATED",US,PA
2750628,us_ca,"AGREEYA SOLUTIONS, INC.",US,CA
6622697,us_de,JIBA ENERGY STORAGE LLC,US,DE
6482036,us_de,"SUNRUN LUNA PLEDGOR 2021, LLC",US,DE
6338597,us_de,"SUNRUN JUPITER HOLDCO 2022-1, LLC",US,DE
6308128,us_de,PATTERN VEGA BAJA SOLAR LLC,US,DE
5891292,us_de,NOVA BUS (US) INC.,US,DE
5818904,us_de,SARGUS LLC,US,DE
P079998,us_wi,"PARADISE GHOST WALKS, LLC",US,WI
,us_nj,VIVIS OASIS LLC,US,NJ
2617492,us_de,"NEW HOLLAND CREDIT COMPANY, LLC",US,DE
N12000007890,us_fl,"PASTORAL CARE INSTITUTE, INC.",US,FL
0802360097,us_tx,Mockingbird Pharma LLC,US,TX
602478970,us_wa,SOCIETY FOR WILDERNESS STEWARDSHIP,US,WA
3244311,us_de,"NATURIPE FARMS, LLC",US,DE
T084405,us_wi,"TAIGA SALES, LLC",US,WI
7573409,us_de,"BLUE SKY TOWERS III, LLC",US,DE
,us_de,"HEALTHINSURANCE.COM, LLC",US,DE
0803448760,us_tx,CPOZ-1 LLC,US,TX
7083651,us_de,"AIRWALLEX US, LLC",US,DE
643505,us_de,AGUA PURA CORPORATION,US,DE
N03000002922,us_fl,CENTRO CRISTIANO PACTO DE PAZ INC.,US,FL
7439285,us_de,BLOCKFI TRADING LLC,US,DE
7500074,us_de,MAPCOMM LLC,US,DE
V71862,us_fl,D.M.I. MEDICAL INC.,US,FL
4420198,us_ny,"EBURY STREET CAPITAL, LLC",US,NY
2719680,us_de,DOUGHERTY FUNDING LLC,US,DE
4853179,us_de,"VERASTEM, INC.",US,DE
4855536,us_de,BENT ROD CORPORATION,US,DE
7110696,us_de,"HIBISCUSPR 51, LLC",US,DE
,us_il,GRANT THORNTON LLP,US,IL
6891595,us_de,SAGRADO CORAZON AFFORDABLE LLC,US,DE
4260246,us_de,"EAGLE PHARMACEUTICALS, INC.",US,DE
,us_mi,MILLER PROTECTION SERVICES CORPORATION,US,MI
L11192854,us_az,"ACCESS SOLUTIONS, LLC",US,AZ
0600353473,us_nj,"HILLMANN CONSULTING, LLC",US,NJ
000367903,us_tn,"PRECISE CONCRETE WORKS, L.L.C.",US,TN
122a0ddf-a2d4-e011-a886-001ec94ffe7f,us_mn,"Michaud, Cooley, Erickson & Associates, Inc.",US,MN
883227,us_de,"CLAIMS SERVICES GROUP, LLC",US,DE
5811277,us_de,"CRAWFORD CATASTROPHE SERVICES, LLC",US,DE
4795390,us_de,HEROES TO HEROES FOUNDATION,US,DE
0450148622,us_nj,ECOTU CULEBRA LLC,US,NJ
0100261186,us_nj,SYS-TECH SOLUTIONS INC.,US,NJ
LLC_03244938,us_il,CONNECTED CONSULTING SERVICES LLC,US,IL
3211684,us_de,"AVIDXCHANGE, INC.",US,DE
0557445,us_ca,"AppleOne, Inc.",US,CA
3438552,us_ca,SOFI LENDING CORP.,US,CA
L94963,us_fl,"TRINITY SERVICES GROUP, INC.",US,FL
5475526,us_de,"VMF MARINA PROPERTIES, LLC",US,DE
4470807,us_de,EKOORB LLC,US,DE
L18455317,us_az,"IOTA NETWORKS, LLC",US,AZ
,us_de,ENDO PHARMACEUTICAL INC.,US,DE
5415102,us_de,HD PONCE PV SYSTEMS LLC,US,DE
5108083,us_de,"ALTISOURCE SINGLE FAMILY, INC.",US,DE
202403,us_ny,"AMERICAN CIVIL LIBERTIES UNION FOUNDATION, INC.",US,NY
2163877,us_ca,HOTTOPIC.COM,US,CA
800252714,us_mi,ACRO SERVICE CORP.,US,MI
,us_pa,"INTERNATIONAL CHAPLAIN, INCORPORATED",US,PA
000070423,us_tn,Iglesia de Dios Mission Board,US,TN
735801,us_ny,"HISPANIC INFORMATION AND TELECOMMUNICATIONS NETWORK, INC.",US,NY
4165393,us_de,"SNC TECHNICAL SERVICES, LLC",US,DE
,us_mo,COATING APPLICATION & WATERPROOFING CO.,US,MO
0400102301,us_nj,FREEDOM HOME MORTGAGE CORPORATION,US,NJ
782949,us_de,"PROFESSIONAL SERVICE INDUSTRIES, INC.",US,DE
3464370,us_de,"IPSEN BIOPHARMACEUTICALS, INC.",US,DE
1356200,us_ca,"NAN MCKAY AND ASSOCIATES, INC.",US,CA
201031910046,us_ca,LPL FINANCIAL LLC,US,CA
3091071,us_ny,"COHEN FASHION OPTICAL OF PUERTO RICO, INC.",US,NY
4511438,us_de,SENECA MORTGAGE SERVICING LLC,US,DE
041250160,us_ma,DOBLE ENGINEERING COMPANY,US,MA
3014267,us_de,"PAYPAL, INC.",US,DE
104622,us_ia,"THE CBE GROUP, INC.",US,IA
0730721,us_ky,"CONNECT PUERTO RICO, LLC",US,KY
L05000118941,us_fl,"OLIPHANT FINANCIAL, LLC",US,FL
3894545,us_de,"DDR ESCORIAL LLC, S.E.",US,DE
887835,us_de,"LOS FLAMBOYANES, INC.",US,DE
4038982,us_de,"SABANA SECA PARTNERS, LLC",US,DE
270107087,us_ma,"SELECT DEMO SERVICES, LLC",US,MA
7977327,us_de,"GRAVITAS CHARTERS, LLC",US,DE
10256585,us_ak,"Endeavor, LLC",US,AK
,us_de,"SUNRUN METIS OWNER 2024, LLC",US,DE
7114030,us_de,"BRINC DRONES, INC.",US,DE
2893592,us_de,"SUNRUN ROMULUS PLEDGOR 2024, LLC",US,DE
2285694,us_ca,GLOBAL CALLCENTER SOLUTIONS,US,CA
2486992,us_de,"WETEL, INC.",US,DE
,us_nj,GLS INVERSIONES LLC,US,NJ
5397493,us_de,"CLEAR LABS, INC.",US,DE
,us_de,GLOBAL RISK CONSULTANTS CORPORATION,US,DE
2647819,us_nc,"Primax Puerto Rico, LLC",US,NC
,us_fl,BJRS INVESTMENT LLC,US,FL
181842,us_wv,"KEYLOGIC SYSTEMS, LLC",US,WV
3069443,us_de,"S & A DISTRIBUTION, INC.",US,DE
6990304,us_de,"CELLTRION USA, INC.",US,DE
L22000303099,us_fl,CDI MED GROUP LLC,US,FL
P10000007640,us_fl,THE LOPEZ COMPANIES INC.,US,FL
23346044,us_az,NUVEI US LLC,US,AZ
20208074379,us_co,STEELHEAD LINE CORP.,US,CO
,us_nj,"PGIM (PUERTO RICO), INC.",US,NJ
6286435,us_de,CONVERGENT PONCE ENERGY STORAGE 1 LLC,US,DE
5097056,us_de,SECURADYNE SYSTEMS INTERMEDIATE LLC,US,DE
6314535,us_de,PUERTO RICO POSTAL REALTY HOLDINGS LLC,US,DE
L21000064306,us_fl,MAISON & STERLING HOLDINGS LLC,US,FL
0400755870,us_nj,SUNTUITY SOLAR LIMITED LIABILITY COMPANY,US,NJ
000927913,us_tn,"BryMak & Associates, Inc.",US,TN
5428935,us_de,PHIBRO ANIMAL HEALTH CORPORATION,US,DE
P07000003261,us_fl,"OTC&D, INC.",US,FL
7915104,us_de,MOONPAY USA LLC,US,DE
0600403307,us_nj,"FARMSTEAD CAPITAL MANAGEMENT, LLC",US,NJ
7690930,us_de,ENDO AESTHETICS LLC,US,DE
5067790,us_de,"SUNRUN LUNA PORTFOLIO 2021, LLC",US,DE
4653251,us_de,PR PHARMACY PARTNERS LLC,US,DE
2007-000536629,us_wy,"3H Agent Services, Inc.",US,WY
W20931572,us_md,"RESIDENT ADVOCATE, LLC",US,MD
7936824,us_de,"STRATAIR PUERTO RICO, LLC",US,DE
785152,us_sc,SERES ENGINEERING & SERVICES LLC,US,SC
,us_dc,GENERATION PR LLC,US,DC
L12000148557,us_fl,ADDVALORA GLOBAL LOSS ADJUSTERS LATIN AMERICA LLC,US,FL
153302691,us_or,DISASTER AND EMERGENCY MANAGEMENT SERVICES INTERNATIONAL LLC,US,OR
2326274,us_de,PREVOST CAR (US) INC.,US,DE
EXTUID_2765500,us_dc,NATIONAL COMMITTEE FOR QUALITY ASSURANCE,US,DC
9a4df904-b2d4-e011-a886-001ec94ffe7f,us_mn,"SBG Legacy, Inc.",US,MN
5294444,us_de,PAID 2 SAVE NETWORK LLC,US,DE
3512424322,us_ok,"CHEROKEE NATION STRATEGIC PROGRAMS, L.L.C.",US,OK
5587418,us_de,ROCKY JMJS LLC,US,DE
5607645,us_de,TEKNICOR USA INC.,US,DE
4314651,us_de,"WYNDHAM CARIB DEVELOPMENT COMPANY I, LLC",US,DE
6675749,us_de,EBAY COMMERCE INC.,US,DE
10288654-0160,us_ut,COASTAL EQUITY INVESTMENTS LLC,US,UT
000954968,us_tn,"McKayPepper, LLC",US,TN
6771508,us_de,"TIDAL BASIN CARIBE, LLC",US,DE
4479800,us_ny,"FKM UNION, LLC",US,NY
4718873,us_de,"AES ES TAIT, LLC",US,DE
,us_ma,MINT:ANUNCIANDO SU VENIDA INC.,US,MA
10039362,us_ak,"APSI-Centerra JV, LLC",US,AK
5213602,us_de,"SELECTSOLUTIONS INSURANCE SERVICES, INC.",US,DE
0141770300,us_tx,CAREINGTON INTERNATIONAL CORPORATION,US,TX
000-657-280,us_al,"Shea Brothers, L.L.C.",US,AL
L02000011126,us_fl,"INDEPENDENT LIVING SYSTEMS, LLC.",US,FL
3866289,us_de,FIRST HEALTH GROUP CORP.,US,DE
5632358,us_de,"CONDADO 1, LLC",US,DE
N03000000455,us_fl,"FUNDACION CARLOS BELTRAN, INC.",US,FL
,us_de,"SECURITAS CRITICAL INFRASTRUCTURE SERVICES OF PUERTO RICO, INC.",US,DE
,us_fl,COHESIVE NETWORKS 2 CORPORATION,US,FL
P93000067072,us_fl,AMERICA CENTRAL CORP.,US,FL
0800475430,us_tx,"RGS FINANCIAL, INC.",US,TX
3464562,us_de,"THE CORPORATE SOURCE, INC.",US,DE
4095327,us_de,"KIM-SAM PR RETAIL, LLC",US,DE
03576147,us_va,AGA Service Company,US,VA
808851,us_oh,"HYLAND SOFTWARE, INC.",US,OH
5211397,us_de,"ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SAN JUAN, INC.",US,DE
4638969,us_de,"ASURION CONSUMER SOLUTIONS OF PUERTO RICO, INC.",US,DE
116501,us_ak,Aerostar SES LLC,US,AK
P07000099171,us_fl,"ACCURITY CONSULTING, INC.",US,FL
3864734,us_ny,THE FRANCIS VILLAGES ELDERLY INC.,US,NY
5104764,us_de,"VERIZON AND REDBOX DIGITAL ENTERTAINMENT SERVICES, LLC",US,DE
18ac99d3-a9d4-e011-a886-001ec94ffe7f,us_mn,American Enterprise Investment Services Inc.,US,MN
5230831,us_de,EAGLE US 2 LLC,US,DE
8857,us_sc,J M SMITH CORPORATION,US,SC
H00982,us_fl,"B&B PROTECTOR PLANS, INC.",US,FL
3988222,us_de,UNIVISION PUERTO RICO STATION PRODUCTION COMPANY,US,DE
3468124,us_de,"PIONEER CREDIT RECOVERY, INC.",US,DE
3877487,us_de,CBI AMERICAS LTD,US,DE
G72454,us_fl,"GEOSYNTEC CONSULTANTS,INC.",US,FL
100031070,us_ar,"LEXICON, INC.",US,AR
99001,us_ny,"FEDEX LOGISTICS, INC.",US,NY
0553525,us_ca,FIRST AMERICAN TITLE INSURANCE COMPANY,US,CA
4597382,us_de,RE DEVELOPMENT MANAGEMENT LLC,US,DE
918958,us_de,"LOUIS VUITTON NORTH AMERICA, INC.",US,DE
4371001,us_de,"ASSET CONSULTING GROUP, LLC",US,DE
1171439e-a0d4-e011-a886-001ec94ffe7f,us_mn,Fastenal Company,US,MN
1026229-0142,us_ut,"SELECT PORTFOLIO SERVICING, INC.",US,UT
03481645,us_va,"CAPITOL ENVIRONMENTAL SERVICES, INC.",US,VA
2074182,us_de,"CONTINENTAL AIRLINES, INC.",US,DE
,us_de,"ACUITY INTERNATIONAL, LLC",US,DE
5739711,us_de,"PENDRICK CAPITAL PARTNERS ASSET MANAGEMENT, LLC",US,DE
2529563,us_ny,DONORSCHOOSE.ORG,US,NY
3174133,us_ca,"FRANKLIN YOUNG INTERNATIONAL, INCORPORATED",US,CA
2656762,us_de,"OSAIC RIA, INC.",US,DE
7431822,us_de,"CULTIMAR TECHNOLOGIES, INC.",US,DE
3427427,us_de,"LONG TERM CARE PARTNERS, LLC",US,DE
3529458,us_de,"CYRACOM INTERNATIONAL, INC.",US,DE
P02000115961,us_fl,MDI TELECOM CORP.,US,FL
6913291,us_de,"SYNTEGRA NORTH AMERICA, LLC",US,DE
,us_ny,"FLAGSTAR BANK, N.A.",US,NY
2235224,us_de,"JUNCKERS HARDWOOD, INC.",US,DE
5016787,us_de,HAUGLAND ENERGY GROUP LLC,US,DE
7585921,us_de,FIRST SECUOYA FOUNDATION,US,DE
043201713,us_ma,COMMUNITY NETWORKS CORPORATION,US,MA
,us_de,DORADO RE INVESTMENTS LLC,US,DE
,us_il,PUERTO RICO FOUNDATION FOR TAX EDUCATION AND REPORTING CORPORATION,US,IL
7528925,us_de,"SUNRUN JULIUS ISSUER 2023-2, LLC",US,DE
6083144,us_de,"HEALTHMAP SOLUTIONS, INC.",US,DE
,us_fl,NANICHI TAI KU L.L.C.,US,FL
P10000020023,us_fl,"SKYLINE PHARMACEUTICALS, INC.",US,FL
D13733191,us_md,"DCXL, INC",US,MD
40356125K,us_la,LADY BRANDI L.L.C.,US,LA
L18000171281,us_fl,BE GLOBAL LLC,US,FL
2312421028,us_ok,LONG WAVE SERVICES INC.,US,OK
11504120,us_az,"THE PHOENIX PHILANTHROPY GROUP, INC.",US,AZ
202116210225,us_ca,LPBR INVESTMENTS LLC,US,CA
5296317,us_ny,CONDUCTOR LLC,US,NY
6242683,us_de,"SUNNOVA TEP 6-A, LLC",US,DE
3441707,us_ca,"PROGRESSIVE RESULTS, INC.",US,CA
,us_fl,2RIDE PUERTO RICO L.L.C.,US,FL
199534000010,us_ca,INTERSERV L.P.,US,CA
6822513,us_de,WHOOP CONNECT INC.,US,DE
P11000038662,us_fl,"RA REAL ESTATE SERVICES, INC.",US,FL
S2817023,us_va,"Webcollex, LLC",US,VA
2643927,us_ny,"RUDER FINN, INC.",US,NY
20141529740,us_co,IKEGPS Inc,US,CO
6541064,us_de,"PPR UNIVERSITY, LLC",US,DE
6323575,us_de,PATTERN PUERTO RICO HOLDINGS LLC,US,DE
20191962344,us_co,"Outi, LLC",US,CO
P21000049359,us_fl,INSUREFINITY CONSULTING GROUP INC,US,FL
2021-000987085,us_wy,Defi Technologies US Inc.,US,WY
6817646,us_de,"SALAD TECHNOLOGIES, INC.",US,DE
CORP_59354965,us_il,"DEBIT CONNECTIONS, INC.",US,IL
,us_oh,"FIFTH THIRD BANK, NATIONAL ASSOCIATION CORP.",US,OH
